intézmény megyéje;vizsgázó évfolyama;vizsgázó képzési típusa;vizsgázó neme;vizsga fajtája;vizsgamentesség;vizsga nyelve;érdemjegy;össz százalék;össz pontszám;vizsgázó részvétele;I. rész;II. rész;írásbeli pontszám;az elméleti kérdések összesen;a 3 feladat összesen;matematikai kommunikáció;szóbeli pontszám
Bács-Kiskun;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;25;49;74;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;74;74;megjelent;22;52;74;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;74;74;megjelent;30;44;74;-;-;-;-
Bács-Kiskun;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;28;46;74;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;29;45;74;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;4;74;74;megjelent;28;46;74;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;27;47;74;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;74;74;megjelent;26;48;74;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;74;74;megjelent;28;46;74;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;25;49;74;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;74;74;megjelent;29;45;74;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;26;48;74;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;29;45;74;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;26;48;74;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;27;47;74;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;25;49;74;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;26;48;74;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;4;74;74;megjelent;30;44;74;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;24;50;74;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;25;49;74;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;27;47;74;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;74;74;megjelent;27;47;74;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;25;49;74;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;24;50;74;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;28;46;74;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;24;50;74;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;21;53;74;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;28;46;74;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;27;47;74;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;22;52;74;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;25;49;74;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;29;45;74;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;25;49;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;30;44;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;28;46;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;30;44;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;25;49;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;28;46;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;27;47;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;28;46;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;25;49;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;27;47;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;német;4;74;74;megjelent;27;47;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;29;45;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;német;4;74;74;megjelent;21;53;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;26;48;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;27;47;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;24;50;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;28;46;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;23;51;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;28;46;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;25;49;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;74;74;megjelent;24;50;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;27;47;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;74;74;megjelent;29;45;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;74;74;megjelent;25;49;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;74;74;megjelent;23;51;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;28;46;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;28;46;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;4;74;74;megjelent;30;44;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;4;74;74;megjelent;29;45;74;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;74;74;megjelent;24;50;74;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;75;75;megjelent;28;47;75;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;75;75;megjelent;28;47;75;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;4;75;75;megjelent;25;50;75;-;-;-;-
Bács-Kiskun;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;24;51;75;-;-;-;-
Bács-Kiskun;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;27;48;75;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;29;46;75;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;75;75;megjelent;28;47;75;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;28;47;75;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;30;45;75;-;-;-;-
Bács-Kiskun;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;30;45;75;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;28;47;75;-;-;-;-
Bács-Kiskun;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;21;54;75;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;20;55;75;-;-;-;-
Bács-Kiskun;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;24;51;75;-;-;-;-
Bács-Kiskun;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;26;49;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;24;51;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;25;50;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;27;48;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;28;47;75;-;-;-;-
Borsod-Abaúj-Zemplén;13;szakközép;férfi;rendes;Nem;magyar;4;75;75;megjelent;29;46;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;75;75;megjelent;30;45;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;4;75;75;megjelent;26;49;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;22;53;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;23;52;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;4;75;75;megjelent;28;47;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;28;47;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;28;47;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;28;47;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;26;49;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;28;47;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;24;51;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;30;45;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;25;50;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;27;48;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;29;46;75;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;27;48;75;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;4;75;75;megjelent;27;48;75;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;28;47;75;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;29;46;75;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;24;51;75;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;28;47;75;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;29;46;75;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;4;75;75;megjelent;26;49;75;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;29;46;75;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;24;51;75;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;25;50;75;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;27;48;75;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;75;75;megjelent;26;49;75;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;75;75;megjelent;27;48;75;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;24;51;75;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;26;49;75;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;4;75;75;megjelent;26;49;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;25;50;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;25;50;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;26;49;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;26;49;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;27;48;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;25;50;75;-;-;-;-
Szabolcs-Szatmár-Bereg;8;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;29;46;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;4;75;75;megjelent;28;47;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;29;46;75;-;-;-;-
Szabolcs-Szatmár-Bereg;4;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;24;51;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;26;49;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;30;45;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;4;75;75;megjelent;27;48;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;19;56;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;25;50;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;25;50;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;75;75;megjelent;26;49;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;23;52;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;75;75;megjelent;28;47;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;75;75;megjelent;26;49;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;75;75;megjelent;27;48;75;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;75;75;megjelent;25;50;75;-;-;-;-
Bács-Kiskun;13;szakközép;nő;rendes;Nem;magyar;4;76;76;megjelent;27;49;76;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;4;76;76;megjelent;24;52;76;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;76;76;megjelent;30;46;76;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;76;76;megjelent;28;48;76;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;4;76;76;megjelent;27;49;76;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;29;47;76;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;26;50;76;-;-;-;-
Bács-Kiskun;12;gimnázium;férfi;rendes;Nem;magyar;4;76;76;megjelent;21;55;76;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;76;76;megjelent;27;49;76;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;76;76;megjelent;26;50;76;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;28;48;76;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;angol;4;76;76;megjelent;24;52;76;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;23;53;76;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;26;50;76;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;76;76;megjelent;26;50;76;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;23;53;76;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;76;76;megjelent;29;47;76;-;-;-;-
Bács-Kiskun;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;76;76;megjelent;28;48;76;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;29;47;76;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;26;50;76;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;28;48;76;-;-;-;-
Bács-Kiskun;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;24;52;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;4;76;76;megjelent;29;47;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;4;76;76;megjelent;29;47;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;27;49;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;23;53;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;27;49;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;76;76;megjelent;28;48;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;27;49;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;27;49;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;26;50;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;76;76;megjelent;29;47;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;28;48;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;26;50;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;28;48;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;4;76;76;megjelent;23;53;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;27;49;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;4;76;76;megjelent;24;52;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;28;48;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;29;47;76;-;-;-;-
Borsod-Abaúj-Zemplén;12;gimnázium;férfi;rendes;Nem;magyar;4;76;76;megjelent;28;48;76;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;24;52;76;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;25;51;76;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;4;76;76;megjelent;28;48;76;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;26;50;76;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;4;76;76;megjelent;29;47;76;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;76;76;megjelent;30;46;76;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;4;76;76;megjelent;27;49;76;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;4;76;76;megjelent;28;48;76;-;-;-;-
Somogy;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;28;48;76;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;4;76;76;megjelent;25;51;76;-;-;-;-
Somogy;12;gimnázium;férfi;rendes;Nem;magyar;4;76;76;megjelent;27;49;76;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;76;76;megjelent;26;50;76;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;76;76;megjelent;25;51;76;-;-;-;-
Somogy;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;76;76;megjelent;28;48;76;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;23;53;76;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;76;76;megjelent;28;48;76;-;-;-;-
Szabolcs-Szatmár-Bereg;13;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;25;51;76;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;29;47;76;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;76;76;megjelent;28;48;76;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);nő;rendes;Nem;magyar;4;76;76;megjelent;28;48;76;-;-;-;-
Szabolcs-Szatmár-Bereg;12;szakgimnázium/szakközépiskola (2016.09.01-től kifutó rendszerben);férfi;rendes;Nem;magyar;4;76;76;megjelent;26;50;76;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;férfi;rendes;Nem;magyar;4;76;76;megjelent;25;51;76;-;-;-;-
Szabolcs-Szatmár-Bereg;12;gimnázium;nő;rendes;Nem;magyar;4;76;76;megjelent;28;48;76;-;-;-;-
Szabolcs-Szatmár-Bereg;4;gimnázium;férfi;rendes;Nem;magyar;4;76;76;megjelent;30;46;76;-;-;-;-
